frame,hand,joint_id,x,y,z
63,Left,3,0.37615644931793213,0.5775872468948364,-0.04896934702992439
63,Left,4,0.4103482663631439,0.5848538279533386,-0.06185820326209068
63,Left,5,0.3125145733356476,0.46863052248954773,-0.02092786133289337
63,Left,6,0.34785178303718567,0.412237286567688,-0.03687385842204094
63,Left,7,0.3687181770801544,0.3748753070831299,-0.0508539117872715
63,Left,8,0.3860880732536316,0.34139126539230347,-0.06144234538078308
63,Left,9,0.27996525168418884,0.4441605806350708,-0.021740062162280083
63,Left,10,0.29985666275024414,0.36862635612487793,-0.034735072404146194
63,Left,11,0.3115515112876892,0.3209875226020813,-0.046799562871456146
63,Left,12,0.32004979252815247,0.2815755009651184,-0.05564139783382416
63,Left,13,0.24616500735282898,0.441849946975708,-0.02545185200870037
63,Left,14,0.2508804202079773,0.36744314432144165,-0.03861444815993309
63,Left,15,0.25442859530448914,0.32067251205444336,-0.05009719356894493
63,Left,16,0.2598441541194916,0.27967405319213867,-0.05833401903510094
63,Left,17,0.2114812433719635,0.45737355947494507,-0.03177016228437424
63,Left,18,0.20193687081336975,0.40896520018577576,-0.04427996650338173
63,Left,19,0.198560893535614,0.37766358256340027,-0.05018077790737152
63,Left,20,0.19892042875289917,0.3483094573020935,-0.05381377786397934
63,Right,0,0.7035139799118042,0.6351110935211182,3.8034767158023897e-07
63,Right,1,0.6451987028121948,0.639406681060791,-0.019556328654289246
63,Right,2,0.5897229909896851,0.6150126457214355,-0.02947094663977623
63,Right,3,0.5481563806533813,0.5977487564086914,-0.03862970322370529
63,Right,4,0.5118669271469116,0.6011381149291992,-0.048711784183979034
63,Right,5,0.600717306137085,0.4900374412536621,-0.015718510374426842
63,Right,6,0.5666406154632568,0.43216896057128906,-0.0269301924854517
63,Right,7,0.5468904376029968,0.3956300914287567,-0.03748999536037445
63,Right,8,0.5307209491729736,0.36404967308044434,-0.04666727036237717
63,Right,9,0.6343508958816528,0.46161746978759766,-0.020240794867277145
63,Right,10,0.6125919222831726,0.3797800838947296,-0.02896953746676445
63,Right,11,0.599172830581665,0.3306577205657959,-0.04022517055273056
63,Right,12,0.5889238715171814,0.29146066308021545,-0.04969025030732155
63,Right,13,0.6699638962745667,0.4548709988594055,-0.027786847203969955
63,Right,14,0.6652858853340149,0.37294575572013855,-0.043175578117370605
63,Right,15,0.661461591720581,0.32319849729537964,-0.05802156403660774
63,Right,16,0.6568077802658081,0.28076592087745667,-0.06908534467220306
63,Right,17,0.7058616876602173,0.46671053767204285,-0.03678753226995468
63,Right,18,0.7247433066368103,0.41168689727783203,-0.054803963750600815
63,Right,19,0.7361493706703186,0.37431424856185913,-0.06474782526493073
63,Right,20,0.7442611455917358,0.3399509787559509,-0.07158595323562622
64,Left,0,0.22274629771709442,0.6165665984153748,5.412529731074756e-07
64,Left,1,0.2810361385345459,0.6130421757698059,-0.02583976276218891
64,Left,2,0.33081647753715515,0.592313289642334,-0.03890032693743706
64,Left,3,0.3741224408149719,0.576671302318573,-0.050993386656045914
64,Left,4,0.40879005193710327,0.583638072013855,-0.06375767290592194
64,Left,5,0.311320960521698,0.46888917684555054,-0.02222510054707527
64,Left,6,0.34773239493370056,0.41163143515586853,-0.03796868771314621
64,Left,7,0.3686378300189972,0.37352561950683594,-0.051568493247032166
64,Left,8,0.38569045066833496,0.3391866981983185,-0.061897411942481995
64,Left,9,0.27859047055244446,0.44287028908729553,-0.022021209821105003
64,Left,10,0.29902520775794983,0.36670351028442383,-0.03451768681406975
64,Left,11,0.3107363283634186,0.3191754221916199,-0.045922648161649704
64,Left,12,0.31900903582572937,0.27992600202560425,-0.05427682027220726
64,Left,13,0.24448320269584656,0.4395175576210022,-0.024768982082605362
64,Left,14,0.24942940473556519,0.3657219111919403,-0.03722895681858063
64,Left,15,0.25296878814697266,0.319830060005188,-0.04801885038614273
64,Left,16,0.25791239738464355,0.2797664701938629,-0.05579313263297081
64,Left,17,0.20985497534275055,0.45452821254730225,-0.03029046207666397
64,Left,18,0.20090816915035248,0.40706998109817505,-0.04187849164009094
64,Left,19,0.19739094376564026,0.37676310539245605,-0.04723633825778961
64,Left,20,0.1971655786037445,0.34840989112854004,-0.05049079656600952
64,Right,0,0.7023473978042603,0.6351686716079712,3.8061295981606236e-07
64,Right,1,0.6439472436904907,0.6385097503662109,-0.0182250514626503
64,Right,2,0.5877782702445984,0.6136585474014282,-0.02751326560974121
64,Right,3,0.545098066329956,0.5980536341667175,-0.036383748054504395
64,Right,4,0.5084297060966492,0.6036131381988525,-0.046286728233098984
64,Right,5,0.6000306010246277,0.49070245027542114,-0.014531389810144901
64,Right,6,0.5659523010253906,0.43316206336021423,-0.025542084127664566
64,Right,7,0.5461561679840088,0.39645886421203613,-0.03586462885141373
64,Right,8,0.5302819013595581,0.3646472096443176,-0.044862113893032074
64,Right,9,0.633633553981781,0.46234822273254395,-0.019658392295241356
64,Right,10,0.6125932931900024,0.38094568252563477,-0.028125712648034096
64,Right,11,0.5989314317703247,0.3316008448600769,-0.039291031658649445
64,Right,12,0.5882899165153503,0.2917696237564087,-0.048762671649456024
64,Right,13,0.669254720211029,0.4554716944694519,-0.02768966555595398
64,Right,14,0.6650593280792236,0.37410444021224976,-0.04297945275902748
64,Right,15,0.6613137125968933,0.3241906464099884,-0.057686153799295425
64,Right,16,0.6564698219299316,0.2815963923931122,-0.06863945722579956
64,Right,17,0.7051688432693481,0.4673246741294861,-0.03706282377243042
64,Right,18,0.7246743440628052,0.41187649965286255,-0.05492345616221428
64,Right,19,0.7363357543945312,0.3738657236099243,-0.06464576721191406
64,Right,20,0.744587779045105,0.3391697108745575,-0.0713314563035965
65,Left,0,0.22321178019046783,0.6166225671768188,5.260973239273881e-07
65,Left,1,0.2812712490558624,0.6124510765075684,-0.024732377380132675
65,Left,2,0.33118945360183716,0.5913833975791931,-0.037773143500089645
65,Left,3,0.3742103576660156,0.5775569081306458,-0.05011822283267975
65,Left,4,0.4086797833442688,0.5839532613754272,-0.06325443834066391
65,Left,5,0.31070345640182495,0.4679020047187805,-0.022215940058231354
65,Left,6,0.34645482897758484,0.41138699650764465,-0.0385919027030468
65,Left,7,0.36759036779403687,0.3742753267288208,-0.052588485181331635
65,Left,8,0.3847067654132843,0.3405587673187256,-0.06306689977645874
65,Left,9,0.27855780720710754,0.44305282831192017,-0.022916197776794434
65,Left,10,0.29894620180130005,0.36557987332344055,-0.03602931648492813
65,Left,11,0.3106440007686615,0.3177793323993683,-0.04766131564974785
65,Left,12,0.3187796175479889,0.2779906392097473,-0.05607032775878906
65,Left,13,0.24480316042900085,0.44068530201911926,-0.0264966432005167
65,Left,14,0.24919193983078003,0.36659926176071167,-0.03960050642490387
65,Left,15,0.25243598222732544,0.3199797570705414,-0.05061959847807884
65,Left,16,0.2570997476577759,0.2789701819419861,-0.05840442702174187
65,Left,17,0.21031591296195984,0.45619213581085205,-0.03271598741412163
65,Left,18,0.20108461380004883,0.4074414372444153,-0.04492852836847305
65,Left,19,0.19674667716026306,0.3763541281223297,-0.05045643448829651
65,Left,20,0.19554412364959717,0.3469461500644684,-0.05375733971595764
65,Right,0,0.7055808901786804,0.6350282430648804,3.6928719282514066e-07
65,Right,1,0.6461198925971985,0.6403213739395142,-0.018854282796382904
65,Right,2,0.5888903737068176,0.6161373257637024,-0.028279941529035568
65,Right,3,0.5464676022529602,0.5982651710510254,-0.03719567507505417
65,Right,4,0.5099847316741943,0.601603090763092,-0.047029320150613785
65,Right,5,0.6004526019096375,0.4907470643520355,-0.014475968666374683
65,Right,6,0.5655193328857422,0.4330253303050995,-0.025496812537312508
65,Right,7,0.5454627871513367,0.39657285809516907,-0.035908814519643784
65,Right,8,0.5292549133300781,0.3650670647621155,-0.04500192403793335
65,Right,9,0.634041965007782,0.4620334208011627,-0.019293496385216713
65,Right,10,0.6120703816413879,0.38048672676086426,-0.02802238054573536
65,Right,11,0.5983630418777466,0.3311830163002014,-0.0392497256398201
65,Right,12,0.5878865122795105,0.2914244830608368,-0.04872000962495804
65,Right,13,0.6693995594978333,0.4548226594924927,-0.027167387306690216
65,Right,14,0.6647603511810303,0.37367135286331177,-0.04272550716996193
65,Right,15,0.6609287261962891,0.3237582743167877,-0.05774150416254997
65,Right,16,0.6564124822616577,0.28087618947029114,-0.06890588253736496
65,Right,17,0.7050332427024841,0.465965211391449,-0.036460962146520615
65,Right,18,0.7243203520774841,0.41112977266311646,-0.05465748906135559
65,Right,19,0.7361745834350586,0.3736204504966736,-0.06482161581516266
65,Right,20,0.7448244094848633,0.33892756700515747,-0.07182269543409348
66,Left,0,0.22252751886844635,0.6150873899459839,5.503341640178405e-07
66,Left,1,0.2807329595088959,0.6110681295394897,-0.024787891656160355
66,Left,2,0.33090120553970337,0.5901905298233032,-0.03768787533044815
66,Left,3,0.37425291538238525,0.576275646686554,-0.04981996491551399
66,Left,4,0.40796205401420593,0.5840882658958435,-0.06275168806314468
66,Left,5,0.3095509111881256,0.46697118878364563,-0.022357147186994553
66,Left,6,0.34647393226623535,0.409614622592926,-0.038314640522003174
66,Left,7,0.367989182472229,0.37220776081085205,-0.051871705800294876
66,Left,8,0.3854925036430359,0.3383129835128784,-0.06196898967027664
66,Left,9,0.2771698236465454,0.4417438507080078,-0.022599700838327408
66,Left,10,0.2986389398574829,0.3647056221961975,-0.03528527542948723
66,Left,11,0.31091079115867615,0.3165382146835327,-0.04664839804172516
66,Left,12,0.3193294405937195,0.27707213163375854,-0.05482256039977074
66,Left,13,0.24332869052886963,0.4390028417110443,-0.025642570108175278
66,Left,14,0.24794189631938934,0.3643922209739685,-0.03799914941191673
66,Left,15,0.2518683075904846,0.3175976276397705,-0.04887848347425461
66,Left,16,0.2569893002510071,0.27709120512008667,-0.056592606008052826
66,Left,17,0.2089034616947174,0.4542681574821472,-0.03133738785982132
66,Left,18,0.20071038603782654,0.4054851233959198,-0.042563050985336304
66,Left,19,0.19722643494606018,0.37446942925453186,-0.04775919392704964
66,Left,20,0.1969359815120697,0.3456410765647888,-0.05088118463754654
66,Right,0,0.7043551206588745,0.6340146660804749,3.967340944655007e-07
66,Right,1,0.6455227136611938,0.6387017965316772,-0.01925279200077057
66,Right,2,0.5896405577659607,0.6153272390365601,-0.02919994667172432
66,Right,3,0.5469334125518799,0.5979498028755188,-0.038580603897571564
66,Right,4,0.5096678733825684,0.6018396019935608,-0.04888401925563812
66,Right,5,0.5992168188095093,0.4901522696018219,-0.015220660716295242
66,Right,6,0.5639283657073975,0.43200281262397766,-0.02623184770345688
66,Right,7,0.543677568435669,0.3953964412212372,-0.03665357828140259
66,Right,8,0.5275818109512329,0.3634020686149597,-0.04577503725886345
66,Right,9,0.6328960061073303,0.46154895424842834,-0.01992531307041645
66,Right,10,0.610861599445343,0.3795078992843628,-0.028547754511237144
66,Right,11,0.597463071346283,0.329994261264801,-0.039753422141075134
66,Right,12,0.5875928401947021,0.28989890217781067,-0.049239397048950195
66,Right,13,0.6688879728317261,0.4541741609573364,-0.027654441073536873
66,Right,14,0.664257824420929,0.37207266688346863,-0.04307720437645912
66,Right,15,0.6605224609375,0.3223145604133606,-0.0578448548913002
66,Right,16,0.6563469171524048,0.2797078490257263,-0.06886325776576996
66,Right,17,0.7050408720970154,0.46520283818244934,-0.03682873770594597
66,Right,18,0.7241371870040894,0.4100857079029083,-0.054852429777383804
66,Right,19,0.735630989074707,0.3727514445781708,-0.06473012268543243
66,Right,20,0.743991494178772,0.33847469091415405,-0.07150322198867798
67,Left,0,0.2228892743587494,0.6148492693901062,5.431609793049574e-07
67,Left,1,0.28105467557907104,0.6110179424285889,-0.024592848494648933
67,Left,2,0.3310132622718811,0.5904253125190735,-0.03762626275420189
67,Left,3,0.3742591142654419,0.5760601162910461,-0.04995507001876831
67,Left,4,0.40796926617622375,0.583818256855011,-0.06314534693956375
67,Left,5,0.3093284070491791,0.46712976694107056,-0.022306473925709724
67,Left,6,0.3457774817943573,0.4098927974700928,-0.038478173315525055
67,Left,7,0.3672548532485962,0.3725524842739105,-0.052235253155231476
67,Left,8,0.3848743140697479,0.3388128876686096,-0.062485869973897934
67,Left,9,0.2772514224052429,0.44201743602752686,-0.02277553640305996
67,Left,10,0.2986222803592682,0.364922434091568,-0.03575146943330765
67,Left,11,0.3107457756996155,0.3165672719478607,-0.047414444386959076
67,Left,12,0.3190572261810303,0.2767285704612732,-0.05582602322101593
67,Left,13,0.24361220002174377,0.4392685890197754,-0.026021700352430344
67,Left,14,0.24807631969451904,0.3645964562892914,-0.03878193348646164
67,Left,15,0.2516109347343445,0.31748807430267334,-0.049905646592378616
67,Left,16,0.25635185837745667,0.2766492962837219,-0.057767122983932495
67,Left,17,0.2092529535293579,0.45440563559532166,-0.031868256628513336
67,Left,18,0.20077243447303772,0.40523168444633484,-0.04350702092051506
67,Left,19,0.19705218076705933,0.37392663955688477,-0.04886915534734726
67,Left,20,0.19647866487503052,0.34477949142456055,-0.05209257826209068
67,Right,0,0.7041580677032471,0.6341123580932617,3.896839189110324e-07
67,Right,1,0.6449562311172485,0.6384007930755615,-0.018846148625016212
67,Right,2,0.5890325307846069,0.6146954894065857,-0.02862670086324215
67,Right,3,0.5462908744812012,0.5976125001907349,-0.03790982440114021
67,Right,4,0.5088900923728943,0.6018988490104675,-0.04814189299941063
67,Right,5,0.5991875529289246,0.4899710416793823,-0.014789449982345104
67,Right,6,0.5642061829566956,0.4316612184047699,-0.025918789207935333
67,Right,7,0.5439575910568237,0.39507248997688293,-0.036427922546863556
67,Right,8,0.5277994275093079,0.3632582426071167,-0.045578233897686005
67,Right,9,0.6328734755516052,0.46158963441848755,-0.019726090133190155
67,Right,10,0.610906720161438,0.3797254264354706,-0.02834840677678585
67,Right,11,0.5974186062812805,0.33019936084747314,-0.03951319307088852
67,Right,12,0.5874994993209839,0.2901066541671753,-0.04896564781665802
67,Right,13,0.668791651725769,0.45438432693481445,-0.027672650292515755
67,Right,14,0.6640977263450623,0.3723439574241638,-0.04316697269678116
67,Right,15,0.6603129506111145,0.3226051926612854,-0.0577472448348999
67,Right,16,0.6561270356178284,0.2800229489803314,-0.0686066597700119
67,Right,17,0.7050167322158813,0.4655146598815918,-0.03703239560127258
67,Right,18,0.7240447998046875,0.41074079275131226,-0.05517694354057312
67,Right,19,0.7354943156242371,0.3736828863620758,-0.06489617377519608
67,Right,20,0.7438506484031677,0.3396424651145935,-0.07149683684110641
68,Left,0,0.22171731293201447,0.6141563057899475,5.445834290185303e-07
68,Left,1,0.27979472279548645,0.6097951531410217,-0.025260547176003456
68,Left,2,0.32941484451293945,0.5883937478065491,-0.03893299028277397
68,Left,3,0.3724694848060608,0.573509156703949,-0.051785536110401154
68,Left,4,0.4067261219024658,0.5823073983192444,-0.06549511104822159
68,Left,5,0.30949991941452026,0.4655519127845764,-0.023838326334953308
68,Left,6,0.34584832191467285,0.4087003767490387,-0.04063599184155464
68,Left,7,0.36739853024482727,0.3714924156665802,-0.05482350289821625
68,Left,8,0.3849785029888153,0.3376525044441223,-0.0654708743095398
68,Left,9,0.2773051857948303,0.439919114112854,-0.02438785508275032
68,Left,10,0.2984239161014557,0.36290401220321655,-0.03809726610779762
68,Left,11,0.31076329946517944,0.31506088376045227,-0.05008019879460335
68,Left,12,0.3193571865558624,0.2752452492713928,-0.058701176196336746
68,Left,13,0.24343913793563843,0.4371562600135803,-0.027726538479328156
68,Left,14,0.247640460729599,0.36233699321746826,-0.041303589940071106
68,Left,15,0.251321405172348,0.3153415620326996,-0.05297436565160751
68,Left,16,0.2562752366065979,0.27435851097106934,-0.061177268624305725
68,Left,17,0.2090548872947693,0.45271968841552734,-0.03366290405392647
68,Left,18,0.20065359771251678,0.4037761390209198,-0.04593236371874809
68,Left,19,0.19720160961151123,0.37274307012557983,-0.051812589168548584
68,Left,20,0.1968638300895691,0.3436768651008606,-0.055453989654779434
68,Right,0,0.7023654580116272,0.6342654228210449,3.743115826182475e-07
68,Right,1,0.6443966627120972,0.6388216614723206,-0.018684150651097298
68,Right,2,0.5881232619285583,0.6143763065338135,-0.02792934887111187
68,Right,3,0.546318769454956,0.5963808298110962,-0.03655170649290085
68,Right,4,0.5100045800209045,0.5995927453041077,-0.046144288033246994
68,Right,5,0.5991817712783813,0.4891604483127594,-0.015301460400223732
68,Right,6,0.5646907091140747,0.43119531869888306,-0.026187654584646225
68,Right,7,0.5444892644882202,0.3946957290172577,-0.03639540448784828
68,Right,8,0.5281662344932556,0.3630894720554352,-0.045431509613990784
68,Right,9,0.6326901316642761,0.4606449007987976,-0.020192034542560577
68,Right,10,0.6106750965118408,0.3787376880645752,-0.02897055447101593
68,Right,11,0.5973056554794312,0.329145610332489,-0.04019327089190483
68,Right,12,0.5872640013694763,0.2892318367958069,-0.04970065876841545
68,Right,13,0.6685407161712646,0.45366501808166504,-0.028012903407216072
68,Right,14,0.664391040802002,0.37157344818115234,-0.0437583401799202
68,Right,15,0.6607674956321716,0.32159656286239624,-0.05883696302771568
68,Right,16,0.656433641910553,0.2789141535758972,-0.07003992795944214
68,Right,17,0.7046781778335571,0.46527019143104553,-0.03716369718313217
68,Right,18,0.7236519455909729,0.40987980365753174,-0.055824700742959976
68,Right,19,0.7350608706474304,0.3721722960472107,-0.06619686633348465
68,Right,20,0.7433164119720459,0.3375095725059509,-0.07328621298074722
69,Left,0,0.2214847058057785,0.6097358465194702,5.434471859189216e-07
69,Left,1,0.27942895889282227,0.6080010533332825,-0.024093804880976677
69,Left,2,0.32977014780044556,0.5874200463294983,-0.036708589643239975
69,Left,3,0.37291985750198364,0.5724990963935852,-0.04875016584992409
69,Left,4,0.40731626749038696,0.5804206728935242,-0.06165744364261627
69,Left,5,0.31048113107681274,0.46351853013038635,-0.022021742537617683
69,Left,6,0.34643664956092834,0.4057329297065735,-0.03793373331427574
69,Left,7,0.36779624223709106,0.3685590922832489,-0.051428183913230896
69,Left,8,0.38544273376464844,0.3347533345222473,-0.06156746298074722
69,Left,9,0.27808845043182373,0.4383767545223236,-0.022800080478191376
69,Left,10,0.29914623498916626,0.3608536720275879,-0.035750456154346466
69,Left,11,0.3117678165435791,0.3126147389411926,-0.047499559819698334
69,Left,12,0.3206821382045746,0.2720300555229187,-0.056016724556684494
69,Left,13,0.24408967792987823,0.43524831533432007,-0.0262916162610054
69,Left,14,0.2481149137020111,0.36063122749328613,-0.03923793509602547
69,Left,15,0.25124093890190125,0.3131392002105713,-0.05064435303211212
69,Left,16,0.2555171847343445,0.2716749906539917,-0.05867558345198631
69,Left,17,0.2094474881887436,0.44973325729370117,-0.03233077749609947
69,Left,18,0.20172527432441711,0.3995952606201172,-0.04403164982795715
69,Left,19,0.19791582226753235,0.36893942952156067,-0.04947393015027046
69,Left,20,0.19693374633789062,0.3403201699256897,-0.052807293832302094
69,Right,0,0.7017030119895935,0.6320550441741943,3.8957742276579665e-07
69,Right,1,0.6437099575996399,0.637732744216919,-0.019812725484371185
69,Right,2,0.5885347723960876,0.6139874458312988,-0.030037716031074524
69,Right,3,0.5466448664665222,0.5960100889205933,-0.03954019770026207
69,Right,4,0.5098326802253723,0.5999148488044739,-0.050000984221696854
69,Right,5,0.5992505550384521,0.4878627061843872,-0.01640881970524788
69,Right,6,0.5643162131309509,0.42976224422454834,-0.027546675875782967
69,Right,7,0.5439178347587585,0.3927809000015259,-0.037913139909505844
69,Right,8,0.5276975631713867,0.36046892404556274,-0.04706685617566109
69,Right,9,0.6330890655517578,0.45927584171295166,-0.0209849551320076
69,Right,10,0.6110547184944153,0.3771865963935852,-0.02988002635538578
69,Right,11,0.5976547002792358,0.32725831866264343,-0.041167598217725754
69,Right,12,0.5876245498657227,0.28684622049331665,-0.05074956268072128
69,Right,13,0.6688588857650757,0.45230767130851746,-0.028576713055372238
69,Right,14,0.6643444895744324,0.3700559139251709,-0.044385019689798355
69,Right,15,0.6610325574874878,0.3197396993637085,-0.05951423570513725
69,Right,16,0.6569735407829285,0.2763828635215759,-0.07077678292989731
69,Right,17,0.7048546671867371,0.4636388421058655,-0.03761489689350128
69,Right,18,0.7241695523262024,0.4076923727989197,-0.0560636930167675
69,Right,19,0.7361252903938293,0.369823157787323,-0.06635579466819763
69,Right,20,0.7447741031646729,0.33493971824645996,-0.07347600907087326
70,Left,0,0.22223716974258423,0.6088675856590271,5.277619834487268e-07
70,Left,1,0.27980348467826843,0.6065576076507568,-0.0239862073212862
70,Left,2,0.32904040813446045,0.5856307744979858,-0.03626150265336037
70,Left,3,0.3705499768257141,0.5696937441825867,-0.04783923551440239
70,Left,4,0.40335550904273987,0.5732052326202393,-0.06022155284881592
70,Left,5,0.31082698702812195,0.46159985661506653,-0.02210763469338417
70,Left,6,0.34768959879875183,0.4039422273635864,-0.038043487817049026
70,Left,7,0.3692438006401062,0.36705252528190613,-0.05159933120012283
70,Left,8,0.3871249854564667,0.3334130048751831,-0.061792440712451935
70,Left,9,0.27809152007102966,0.43558168411254883,-0.02270306460559368
70,Left,10,0.2991321086883545,0.3583489656448364,-0.03585601970553398
70,Left,11,0.3116562068462372,0.3104308247566223,-0.04794037714600563
70,Left,12,0.3204770088195801,0.270669162273407,-0.05668506398797035
70,Left,13,0.2441723495721817,0.4320698380470276,-0.02594849281013012
70,Left,14,0.2482934445142746,0.3571135997772217,-0.03902889043092728
70,Left,15,0.2522718906402588,0.31008923053741455,-0.05052274093031883
70,Left,16,0.25745847821235657,0.2692648768424988,-0.058682288974523544
70,Left,17,0.2097150981426239,0.44657453894615173,-0.03165513649582863
70,Left,18,0.20258471369743347,0.3972815275192261,-0.04370086267590523
70,Left,19,0.1999756395816803,0.3665663003921509,-0.04940227046608925
70,Left,20,0.2006777673959732,0.33807048201560974,-0.052866123616695404
70,Right,0,0.7042249441146851,0.6315975189208984,3.876268976910069e-07
70,Right,1,0.6452075839042664,0.6358959674835205,-0.019646264612674713
70,Right,2,0.5893871784210205,0.6126022338867188,-0.02991514652967453
70,Right,3,0.5467193126678467,0.5961487889289856,-0.03955213353037834
70,Right,4,0.5093289613723755,0.599564254283905,-0.05012160539627075
70,Right,5,0.6010461449623108,0.4879148602485657,-0.016096804291009903
70,Right,6,0.566081702709198,0.4297409653663635,-0.027852419763803482
70,Right,7,0.5460360050201416,0.39278915524482727,-0.038687873631715775
70,Right,8,0.5300722718238831,0.36038464307785034,-0.04799747094511986
70,Right,9,0.6345641613006592,0.45907971262931824,-0.020667729899287224
70,Right,10,0.6130107045173645,0.3767039477825165,-0.029737306758761406
70,Right,11,0.5994079113006592,0.32679665088653564,-0.041258804500103
70,Right,12,0.589102029800415,0.28641435503959656,-0.05101490020751953
70,Right,13,0.6699745655059814,0.4517231285572052,-0.028261883184313774
70,Right,14,0.6664578318595886,0.3699776232242584,-0.043977975845336914
70,Right,15,0.6633791327476501,0.3198968172073364,-0.05870703607797623
70,Right,16,0.6595733165740967,0.27733129262924194,-0.0696621909737587
70,Right,17,0.7057948112487793,0.4631129801273346,-0.03733234852552414
70,Right,18,0.7253574728965759,0.408302366733551,-0.05538822337985039
70,Right,19,0.7374582290649414,0.3711898922920227,-0.06501301378011703
70,Right,20,0.7463130950927734,0.33750373125076294,-0.0715886801481247
71,Left,0,0.2230895757675171,0.6077871918678284,5.3797595001015e-07
71,Left,1,0.28009045124053955,0.6055409908294678,-0.02479945868253708
71,Left,2,0.3291877508163452,0.5868497490882874,-0.03774971142411232
71,Left,3,0.3706199824810028,0.5713281631469727,-0.04990924149751663
71,Left,4,0.40440633893013,0.5745328664779663,-0.06270672380924225
71,Left,5,0.3100775480270386,0.4615751802921295,-0.021762531250715256
71,Left,6,0.34647366404533386,0.4045470952987671,-0.03788822889328003
71,Left,7,0.36786818504333496,0.36776378750801086,-0.051742203533649445
71,Left,8,0.3857952058315277,0.3344143033027649,-0.06209984049201012
71,Left,9,0.2777520716190338,0.43561673164367676,-0.022268228232860565
71,Left,10,0.29837536811828613,0.35802948474884033,-0.035595592111349106
71,Left,11,0.310505747795105,0.3095608949661255,-0.04800126701593399
71,Left,12,0.3193895220756531,0.26940083503723145,-0.05692335590720177
71,Left,13,0.24420422315597534,0.43214884400367737,-0.02557002753019333
71,Left,14,0.24865314364433289,0.356984406709671,-0.03896426409482956
71,Left,15,0.25249192118644714,0.30987656116485596,-0.05068260803818703
71,Left,16,0.2578734755516052,0.269006609916687,-0.058879025280475616
71,Left,17,0.2099105268716812,0.4465663731098175,-0.03139124810695648
71,Left,18,0.20234566926956177,0.39742511510849,-0.04363759979605675
71,Left,19,0.1995236873626709,0.3666206896305084,-0.049365513026714325
71,Left,20,0.20014244318008423,0.33778658509254456,-0.05276746302843094
71,Right,0,0.7031375765800476,0.6322341561317444,3.8782383171565016e-07
71,Right,1,0.6445181965827942,0.636748194694519,-0.01980363018810749
71,Right,2,0.588661253452301,0.6129014492034912,-0.02995220012962818
71,Right,3,0.5462125539779663,0.5954757332801819,-0.03936026617884636
71,Right,4,0.5092777609825134,0.5994777679443359,-0.04972498118877411
71,Right,5,0.6006301045417786,0.4879876375198364,-0.016650736331939697
71,Right,6,0.5658009052276611,0.42968425154685974,-0.028237637132406235
71,Right,7,0.5457437038421631,0.3927316963672638,-0.03885617107152939
71,Right,8,0.5297739505767822,0.3602631688117981,-0.04808969050645828
71,Right,9,0.6343671679496765,0.45934659242630005,-0.02112111635506153
71,Right,10,0.6127790808677673,0.37667831778526306,-0.030227364972233772
71,Right,11,0.599265456199646,0.32676106691360474,-0.04161864146590233
71,Right,12,0.5890837907791138,0.28621381521224976,-0.05129598453640938
71,Right,13,0.6698814630508423,0.45211946964263916,-0.028581948950886726
71,Right,14,0.666384756565094,0.3698810935020447,-0.0445646233856678
71,Right,15,0.6633374691009521,0.31968051195144653,-0.0593784861266613
71,Right,16,0.6595637798309326,0.2767730951309204,-0.07039153575897217
71,Right,17,0.7056472897529602,0.46349412202835083,-0.037490516901016235
71,Right,18,0.7252312898635864,0.408466637134552,-0.0559784360229969
71,Right,19,0.7374732494354248,0.3713650107383728,-0.06585206836462021
71,Right,20,0.7463982105255127,0.33750951290130615,-0.07260482758283615
72,Left,0,0.2226669043302536,0.6033491492271423,5.416544581748894e-07
72,Left,1,0.27944299578666687,0.601730227470398,-0.02424539066851139
72,Left,2,0.3286314010620117,0.5837099552154541,-0.03635552525520325
72,Left,3,0.3689512014389038,0.566481351852417,-0.04758307710289955
72,Left,4,0.40078985691070557,0.5650284290313721,-0.059324875473976135
72,Left,5,0.31035465002059937,0.45834752917289734,-0.02000139281153679
72,Left,6,0.34735479950904846,0.4022679924964905,-0.03556377440690994
72,Left,7,0.36903175711631775,0.365306556224823,-0.049111951142549515
72,Left,8,0.38689786195755005,0.3323354125022888,-0.05915415659546852
72,Left,9,0.2781471312046051,0.43226712942123413,-0.020227741450071335
72,Left,10,0.3001982271671295,0.3543521463871002,-0.032892514020204544
72,Left,11,0.3127777576446533,0.30566054582595825,-0.045158982276916504
72,Left,12,0.32171639800071716,0.2656490206718445,-0.054001931101083755
72,Left,13,0.24471312761306763,0.4283861815929413,-0.02327994629740715
72,Left,14,0.25067001581192017,0.35366180539131165,-0.036135174334049225
72,Left,15,0.2549254894256592,0.3055384159088135,-0.04780859127640724
72,Left,16,0.26020336151123047,0.2637104392051697,-0.05600656569004059
72,Left,17,0.21005086600780487,0.44193708896636963,-0.028772927820682526
72,Left,18,0.20407049357891083,0.39260613918304443,-0.040654197335243225
72,Left,19,0.20201091468334198,0.3613908886909485,-0.04623209685087204
72,Left,20,0.2030712515115738,0.3322514593601227,-0.04951716586947441
72,Right,0,0.7058850526809692,0.6336754560470581,4.04770901241136e-07
72,Right,1,0.6457147598266602,0.6359467506408691,-0.020023435354232788
72,Right,2,0.5905007123947144,0.6126190423965454,-0.030990632250905037
72,Right,3,0.5468956232070923,0.5974805355072021,-0.04128880798816681
